datetime,sym,price,size
2018-02-14D08:56:56.956000000,TEST.L,4478,120
2018-02-14D08:56:56.956000000,TEST.L,4478,1
2018-02-14D08:56:57.115000000,TEST.L,4478,120
2018-02-14D08:56:57.116000000,TEST.L,4478,93
2018-02-14D08:56:57.138000000,TEST.L,4478,5
2018-02-14D08:56:57.138000000,TEST.L,4478,31
2018-02-14D08:56:57.156000000,TEST.L,4478,1
2018-02-14D08:56:57.572000000,TEST.L,4478,158
2018-02-14D08:56:57.572000000,TEST.L,4478,150
2018-02-14D08:56:57.689000000,TEST.L,4478,175
2018-02-14D08:56:57.689000000,TEST.L,4478,129
2018-02-14D08:56:59.440000000,TEST.L,4478,175
2018-02-14D08:56:59.440000000,TEST.L,4478,23
2018-02-14D08:56:59.446000000,TEST.L,4478,175
2018-02-14D08:57:00.948000000,TEST.L,4477.5,83
2018-02-14D08:57:00.948000000,TEST.L,4477.5,120
2018-02-14D08:57:00.948000000,TEST.L,4477.5,120
2018-02-14D08:57:00.948000000,TEST.L,4477.5,120
2018-02-14D08:57:00.950000000,TEST.L,4477.5,100
2018-02-14D08:57:00.950000000,TEST.L,4477.5,120
2018-02-14D08:57:00.950000000,TEST.L,4477.5,100
2018-02-14D08:57:01.009000000,TEST.L,4477.5,20
2018-02-14D08:57:01.010000000,TEST.L,4477.5,120
2018-02-14D08:57:01.025000000,TEST.L,4477.5,71
2018-02-14D08:57:01.026000000,TEST.L,4477.5,120
2018-02-14D08:57:01.026000000,TEST.L,4477.5,11
2018-02-14D08:57:01.031000000,TEST.L,4477.5,175
2018-02-14D08:57:01.032000000,TEST.L,4477.5,129
2018-02-14D08:57:01.048000000,TEST.L,4477,132
2018-02-14D08:57:01.048000000,TEST.L,4477,88
2018-02-14D08:57:01.324000000,TEST.L,4476.5,104
2018-02-14D08:57:01.354000000,TEST.L,4476,118
2018-02-14D08:57:01.354000000,TEST.L,4476,76
2018-02-14D08:57:01.828000000,TEST.L,4475,103
2018-02-14D08:57:01.828000000,TEST.L,4475,3
2018-02-14D08:57:01.829000000,TEST.L,4475,195
2018-02-14D08:57:01.923000000,TEST.L,4474.5,99
2018-02-14D08:57:04.324000000,TEST.L,4473,100
2018-02-14D08:57:07.324000000,TEST.L,4472.5,120
2018-02-14D08:57:07.325000000,TEST.L,4472.5,39
2018-02-14D08:57:07.325000000,TEST.L,4472.5,120
2018-02-14D08:57:07.326000000,TEST.L,4472.5,39
2018-02-14D08:57:07.326000000,TEST.L,4472.5,39
2018-02-14D08:57:07.421000000,TEST.L,4472.5,81
2018-02-14D08:57:07.421000000,TEST.L,4472.5,23
2018-02-14D08:57:09.522000000,TEST.L,4472.5,110
2018-02-14D08:57:09.608000000,TEST.L,4472,218
2018-02-14D08:57:09.745000000,TEST.L,4471,99
2018-02-14D08:57:09.746000000,TEST.L,4471,309
2018-02-14D08:57:09.751000000,TEST.L,4471.5,99
2018-02-14D08:57:09.751000000,TEST.L,4471.5,104
2018-02-14D08:57:09.752000000,TEST.L,4471.5,107
2018-02-14D08:57:10.322000000,TEST.L,4471.5,175
2018-02-14D08:57:10.322000000,TEST.L,4471.5,62
2018-02-14D08:57:10.420000000,TEST.L,4471.5,64
2018-02-14D08:57:10.594000000,TEST.L,4471.5,64
2018-02-14D08:57:10.608000000,TEST.L,4471.5,34
2018-02-14D08:57:10.613000000,TEST.L,4471.5,23
2018-02-14D08:57:12.242000000,TEST.L,4471.5,102
2018-02-14D08:57:12.242000000,TEST.L,4471.5,100
2018-02-14D08:57:12.267000000,TEST.L,4471,12
2018-02-14D08:57:16.324000000,TEST.L,4470.5,175
2018-02-14D08:57:18.895000000,TEST.L,4471,226
2018-02-14D08:57:18.895000000,TEST.L,4471,99
2018-02-14D08:57:24.379000000,TEST.L,4471.5,100
2018-02-14D08:57:24.379000000,TEST.L,4471.5,228
2018-02-14D08:57:26.898000000,TEST.L,4472,220
2018-02-14D08:57:26.898000000,TEST.L,4472,13
2018-02-14D08:57:26.900000000,TEST.L,4472,101
2018-02-14D08:57:26.926000000,TEST.L,4472,231
2018-02-14D08:57:28.833000000,TEST.L,4472.5,97
2018-02-14D08:57:28.943000000,TEST.L,4473,31
2018-02-14D08:57:28.943000000,TEST.L,4473,102
2018-02-14D08:57:31.246000000,TEST.L,4473.5,180
2018-02-14D08:57:31.247000000,TEST.L,4473.5,56
2018-02-14D08:57:33.566000000,TEST.L,4473,98
2018-02-14D08:57:33.567000000,TEST.L,4472.5,137
2018-02-14D08:57:33.567000000,TEST.L,4473,23
2018-02-14D08:57:33.593000000,TEST.L,4473,175
2018-02-14D08:57:33.743000000,TEST.L,4472.5,214
2018-02-14D08:57:33.743000000,TEST.L,4472,43
2018-02-14D08:57:33.745000000,TEST.L,4473,51
2018-02-14D08:57:33.745000000,TEST.L,4473,175
2018-02-14D08:57:34.657000000,TEST.L,4473.5,49
2018-02-14D08:57:34.657000000,TEST.L,4473.5,77
2018-02-14D08:57:35.797000000,TEST.L,4473,51
2018-02-14D08:57:35.797000000,TEST.L,4472.5,23
2018-02-14D08:57:35.996000000,TEST.L,4472.5,175
2018-02-14D08:57:36.858000000,TEST.L,4472,103
2018-02-14D08:57:40.179000000,TEST.L,4473,121
2018-02-14D08:57:40.179000000,TEST.L,4473,36
2018-02-14D08:57:40.179000000,TEST.L,4473,238
2018-02-14D08:57:40.205000000,TEST.L,4473,175
2018-02-14D08:57:44.398000000,TEST.L,4473.5,139
2018-02-14D08:57:44.399000000,TEST.L,4473.5,103
2018-02-14D08:57:44.399000000,TEST.L,4473.5,60
2018-02-14D08:57:44.399000000,TEST.L,4473.5,68
2018-02-14D08:57:44.402000000,TEST.L,4474,11
2018-02-14D08:57:44.402000000,TEST.L,4474,63
2018-02-14D08:57:44.404000000,TEST.L,4474,48
2018-02-14D08:57:44.404000000,TEST.L,4474,231
2018-02-14D08:57:44.404000000,TEST.L,4474,120
2018-02-14D08:57:46.543000000,TEST.L,4473.5,100
2018-02-14D08:57:46.545000000,TEST.L,4473,196
2018-02-14D08:57:56.793000000,TEST.L,4473,103
2018-02-14D08:57:56.793000000,TEST.L,4473,97
2018-02-14D08:57:56.793000000,TEST.L,4473,46
2018-02-14D08:57:57.174000000,TEST.L,4473.5,155
2018-02-14D08:57:57.179000000,TEST.L,4474,40
2018-02-14D08:57:57.189000000,TEST.L,4474,61
2018-02-14D08:58:01.371000000,TEST.L,4474.5,23
2018-02-14D08:58:01.371000000,TEST.L,4474.5,36
2018-02-14D08:58:01.836000000,TEST.L,4474.5,183
2018-02-14D08:58:01.839000000,TEST.L,4475,15
2018-02-14D08:58:05.052000000,TEST.L,4474.5,102
2018-02-14D08:58:05.052000000,TEST.L,4474.5,187
2018-02-14D08:58:05.073000000,TEST.L,4475.5,60
2018-02-14D08:58:17.308000000,TEST.L,4475.5,104
2018-02-14D08:58:17.322000000,TEST.L,4476,200
2018-02-14D08:58:24.696000000,TEST.L,4476.5,80
2018-02-14D08:58:31.548000000,TEST.L,4476,175
2018-02-14D08:58:31.558000000,TEST.L,4476.5,97
2018-02-14D08:58:31.558000000,TEST.L,4476.5,22
2018-02-14D08:58:32.028000000,TEST.L,4476.5,78
2018-02-14D08:58:32.052000000,TEST.L,4477,30
2018-02-14D08:58:34.848000000,TEST.L,4477,99
2018-02-14D08:58:36.777000000,TEST.L,4477.5,31
2018-02-14D08:58:36.777000000,TEST.L,4477.5,28
2018-02-14D08:58:36.777000000,TEST.L,4477.5,102
2018-02-14D08:58:36.777000000,TEST.L,4477.5,217
2018-02-14D08:58:42.394000000,TEST.L,4479,16
2018-02-14D08:58:43.083000000,TEST.L,4478,25
2018-02-14D08:58:43.088000000,TEST.L,4478,140
2018-02-14D08:58:43.166000000,TEST.L,4478,175
2018-02-14D08:58:43.844000000,TEST.L,4477.5,13
2018-02-14D08:58:43.964000000,TEST.L,4477,49
2018-02-14D08:58:43.964000000,TEST.L,4477,74
2018-02-14D08:58:43.964000000,TEST.L,4477,120
2018-02-14D08:58:43.965000000,TEST.L,4477,120
2018-02-14D08:58:43.965000000,TEST.L,4477,74
2018-02-14D08:58:43.966000000,TEST.L,4477,120
2018-02-14D08:58:43.966000000,TEST.L,4477,40
2018-02-14D08:58:44.873000000,TEST.L,4476,90
2018-02-14D08:58:47.067000000,TEST.L,4476.5,38
2018-02-14D08:58:54.082000000,TEST.L,4476.5,61
2018-02-14D08:58:54.082000000,TEST.L,4476.5,100
2018-02-14D08:58:54.082000000,TEST.L,4476.5,168
2018-02-14D08:58:54.082000000,TEST.L,4476.5,17
2018-02-14D08:58:54.083000000,TEST.L,4476.5,104
2018-02-14D08:58:54.083000000,TEST.L,4476.5,111
2018-02-14D08:58:54.116000000,TEST.L,4476.5,139
2018-02-14D08:58:54.284000000,TEST.L,4477,14
2018-02-14D08:58:54.285000000,TEST.L,4477,23
2018-02-14D08:59:04.711000000,TEST.L,4477,166
2018-02-14D08:59:04.711000000,TEST.L,4477,22
2018-02-14D08:59:04.712000000,TEST.L,4477,105
2018-02-14D08:59:04.713000000,TEST.L,4477,15
2018-02-14D08:59:04.713000000,TEST.L,4477,89
2018-02-14D08:59:04.724000000,TEST.L,4478,32
2018-02-14D08:59:04.913000000,TEST.L,4477.5,76
2018-02-14D08:59:07.070000000,TEST.L,4478,68
2018-02-14D08:59:07.668000000,TEST.L,4478,23
2018-02-14D08:59:09.808000000,TEST.L,4478.5,136
2018-02-14D08:59:14.197000000,TEST.L,4478.5,68
2018-02-14D08:59:14.198000000,TEST.L,4478.5,10
2018-02-14D08:59:14.198000000,TEST.L,4478.5,58
2018-02-14D08:59:14.199000000,TEST.L,4478.5,10
2018-02-14D08:59:14.792000000,TEST.L,4478.5,68
2018-02-14D08:59:14.917000000,TEST.L,4479,32
2018-02-14D08:59:15.282000000,TEST.L,4478.5,129
2018-02-14D08:59:15.307000000,TEST.L,4478.5,6
2018-02-14D08:59:15.352000000,TEST.L,4478.5,1
2018-02-14D08:59:19.373000000,TEST.L,4478,175
2018-02-14D08:59:19.375000000,TEST.L,4478.5,8
2018-02-14D08:59:19.375000000,TEST.L,4478.5,8
2018-02-14D08:59:19.375000000,TEST.L,4478.5,46
2018-02-14D08:59:21.402000000,TEST.L,4477.5,100
2018-02-14D08:59:21.402000000,TEST.L,4477.5,7
2018-02-14D08:59:24.399000000,TEST.L,4477,69
2018-02-14D08:59:24.400000000,TEST.L,4477,51
2018-02-14D08:59:24.401000000,TEST.L,4477,51
2018-02-14D08:59:24.401000000,TEST.L,4477,15
2018-02-14D08:59:24.402000000,TEST.L,4477,51
2018-02-14D08:59:24.402000000,TEST.L,4477,3
2018-02-14D08:59:24.402000000,TEST.L,4477,66
2018-02-14D08:59:24.402000000,TEST.L,4477,69
2018-02-14D08:59:24.566000000,TEST.L,4477,51
2018-02-14D08:59:24.852000000,TEST.L,4477,120
2018-02-14D08:59:26.185000000,TEST.L,4477,54
2018-02-14D08:59:30.384000000,TEST.L,4477.5,102
2018-02-14D08:59:41.689000000,TEST.L,4477.5,100
2018-02-14D08:59:41.690000000,TEST.L,4477.5,103
2018-02-14D08:59:41.692000000,TEST.L,4477.5,140
2018-02-14D08:59:41.694000000,TEST.L,4478,120
2018-02-14D08:59:41.694000000,TEST.L,4478,19
2018-02-14D08:59:41.694000000,TEST.L,4478,132
2018-02-14D08:59:43.758000000,TEST.L,4477.5,103
2018-02-14D08:59:43.758000000,TEST.L,4477.5,72
2018-02-14D08:59:43.758000000,TEST.L,4477.5,26
2018-02-14D08:59:47.552000000,TEST.L,4478,66
2018-02-14D08:59:50.270000000,TEST.L,4477,201
2018-02-14D08:59:50.271000000,TEST.L,4477,120
2018-02-14D08:59:50.271000000,TEST.L,4477,98
2018-02-14D08:59:50.271000000,TEST.L,4477,120
2018-02-14D08:59:50.271000000,TEST.L,4477,299
2018-02-14D08:59:50.271000000,TEST.L,4477,59
2018-02-14D08:59:50.560000000,TEST.L,4476.5,100
2018-02-14D08:59:50.561000000,TEST.L,4476.5,20
2018-02-14D08:59:50.562000000,TEST.L,4476.5,90
2018-02-14D08:59:50.562000000,TEST.L,4476.5,110
2018-02-14D08:59:50.562000000,TEST.L,4476.5,10
2018-02-14D08:59:50.562000000,TEST.L,4476.5,15
2018-02-14D08:59:50.562000000,TEST.L,4476.5,23
2018-02-14D08:59:50.563000000,TEST.L,4476.5,87
2018-02-14D08:59:50.563000000,TEST.L,4476.5,10
2018-02-14D08:59:50.564000000,TEST.L,4476.5,110
2018-02-14D08:59:50.564000000,TEST.L,4476.5,88
2018-02-14D08:59:52.324000000,TEST.L,4475.5,128
2018-02-14D08:59:52.326000000,TEST.L,4475.5,47
2018-02-14D08:59:52.342000000,TEST.L,4475.5,21
2018-02-14D08:59:52.344000000,TEST.L,4475.5,21
2018-02-14D08:59:55.576000000,TEST.L,4475,145
2018-02-14D09:00:00.227000000,TEST.L,4474,175
2018-02-14D09:00:00.294000000,TEST.L,4473.5,408
2018-02-14D09:00:01.323000000,TEST.L,4472,38
2018-02-14D09:00:01.325000000,TEST.L,4472,100
2018-02-14D09:00:01.366000000,TEST.L,4472.5,55
2018-02-14D09:00:01.366000000,TEST.L,4472.5,19
2018-02-14D09:00:01.381000000,TEST.L,4472.5,116
2018-02-14D09:00:01.381000000,TEST.L,4472,120
2018-02-14D09:00:01.730000000,TEST.L,4471.5,99
2018-02-14D09:00:07.233000000,TEST.L,4472,180
2018-02-14D09:00:07.561000000,TEST.L,4472.5,106
2018-02-14D09:00:07.561000000,TEST.L,4472.5,98
2018-02-14D09:00:07.561000000,TEST.L,4472.5,196
2018-02-14D09:00:07.562000000,TEST.L,4472.5,37
2018-02-14D09:00:07.562000000,TEST.L,4472.5,50
2018-02-14D09:00:07.563000000,TEST.L,4472.5,112
2018-02-14D09:00:07.563000000,TEST.L,4472.5,217
2018-02-14D09:00:07.567000000,TEST.L,4473,221
2018-02-14D09:00:07.567000000,TEST.L,4473,11
2018-02-14D09:00:07.568000000,TEST.L,4473,113
2018-02-14D09:00:08.683000000,TEST.L,4473.5,135
2018-02-14D09:00:11.127000000,TEST.L,4473.5,226
2018-02-14D09:00:11.127000000,TEST.L,4473.5,99
2018-02-14D09:00:13.048000000,TEST.L,4474,62
2018-02-14D09:00:13.783000000,TEST.L,4474,168
2018-02-14D09:00:13.783000000,TEST.L,4474,126
2018-02-14D09:00:13.800000000,TEST.L,4474.5,237
2018-02-14D09:00:13.807000000,TEST.L,4475,159
2018-02-14D09:00:24.089000000,TEST.L,4475,104
2018-02-14D09:00:24.089000000,TEST.L,4475,32
2018-02-14D09:00:24.091000000,TEST.L,4475,109
2018-02-14D09:00:24.091000000,TEST.L,4475,71
2018-02-14D09:00:24.091000000,TEST.L,4475,100
2018-02-14D09:00:28.380000000,TEST.L,4475.5,12
2018-02-14D09:00:28.381000000,TEST.L,4475.5,47
2018-02-14D09:00:28.381000000,TEST.L,4475.5,12
2018-02-14D09:00:28.410000000,TEST.L,4475.5,136
2018-02-14D09:00:31.586000000,TEST.L,4476,23
2018-02-14D09:00:31.627000000,TEST.L,4476,195
2018-02-14D09:00:31.627000000,TEST.L,4476,97
2018-02-14D09:00:31.627000000,TEST.L,4476,4
2018-02-14D09:00:31.648000000,TEST.L,4477,18
2018-02-14D09:00:37.911000000,TEST.L,4477,20
2018-02-14D09:00:44.638000000,TEST.L,4477,20
2018-02-14D09:00:44.664000000,TEST.L,4477,13
2018-02-14D09:00:47.742000000,TEST.L,4477,100
2018-02-14D09:00:47.743000000,TEST.L,4477,49
2018-02-14D09:00:47.744000000,TEST.L,4477,100
2018-02-14D09:00:47.752000000,TEST.L,4477.5,100
2018-02-14D09:00:47.752000000,TEST.L,4477.5,136
2018-02-14D09:00:47.752000000,TEST.L,4477.5,100
2018-02-14D09:00:47.760000000,TEST.L,4478,95
2018-02-14D09:00:49.872000000,TEST.L,4478,191
2018-02-14D09:00:49.887000000,TEST.L,4477.5,175
2018-02-14D09:00:49.887000000,TEST.L,4477.5,140
2018-02-14D09:00:49.892000000,TEST.L,4478,17
2018-02-14D09:00:50.708000000,TEST.L,4476.5,91
2018-02-14D09:00:50.737000000,TEST.L,4476.5,194
2018-02-14D09:00:50.737000000,TEST.L,4476.5,240
2018-02-14D09:00:50.737000000,TEST.L,4476.5,98
2018-02-14D09:00:50.739000000,TEST.L,4476,120
2018-02-14D09:00:50.739000000,TEST.L,4476,120
2018-02-14D09:00:50.741000000,TEST.L,4476.5,22
2018-02-14D09:00:50.741000000,TEST.L,4476.5,78
2018-02-14D09:00:51.091000000,TEST.L,4476,95
2018-02-14D09:00:53.331000000,TEST.L,4476.5,104
2018-02-14D09:00:53.331000000,TEST.L,4476.5,12
2018-02-14D09:00:54.130000000,TEST.L,4476.5,87
2018-02-14D09:00:54.727000000,TEST.L,4476.5,98
2018-02-14D09:00:55.164000000,TEST.L,4476,25
2018-02-14D09:00:55.166000000,TEST.L,4476,25
2018-02-14D09:00:57.505000000,TEST.L,4476,95
2018-02-14D09:00:57.506000000,TEST.L,4476,20
2018-02-14D09:00:57.597000000,TEST.L,4475.5,130
2018-02-14D09:00:59.209000000,TEST.L,4476,100
2018-02-14D09:00:59.209000000,TEST.L,4476,100
2018-02-14D09:00:59.209000000,TEST.L,4476,99
2018-02-14D09:00:59.210000000,TEST.L,4476,100
2018-02-14D09:00:59.210000000,TEST.L,4476,400
2018-02-14D09:00:59.210000000,TEST.L,4476,61
2018-02-14D09:01:00.802000000,TEST.L,4475,12
2018-02-14D09:01:00.802000000,TEST.L,4475,51
2018-02-14D09:01:00.802000000,TEST.L,4475,113
2018-02-14D09:01:00.804000000,TEST.L,4475,78
2018-02-14D09:01:00.804000000,TEST.L,4475,143
2018-02-14D09:01:00.821000000,TEST.L,4475,100
2018-02-14D09:01:00.821000000,TEST.L,4475,101
2018-02-14D09:01:01.147000000,TEST.L,4474.5,96
2018-02-14D09:01:01.147000000,TEST.L,4474.5,86
2018-02-14D09:01:01.147000000,TEST.L,4474.5,100
2018-02-14D09:01:01.232000000,TEST.L,4474.5,100
2018-02-14D09:01:01.234000000,TEST.L,4474.5,100
2018-02-14D09:01:01.234000000,TEST.L,4474.5,20
2018-02-14D09:01:01.577000000,TEST.L,4474,100
2018-02-14D09:01:01.577000000,TEST.L,4474,53
2018-02-14D09:01:01.578000000,TEST.L,4474,80
2018-02-14D09:01:01.600000000,TEST.L,4474,120
2018-02-14D09:01:01.626000000,TEST.L,4474,40
2018-02-14D09:01:04.643000000,TEST.L,4473.5,175
2018-02-14D09:01:04.643000000,TEST.L,4473.5,140
2018-02-14D09:01:04.643000000,TEST.L,4473.5,85
2018-02-14D09:01:04.643000000,TEST.L,4473.5,13
2018-02-14D09:01:04.643000000,TEST.L,4473.5,100
2018-02-14D09:01:04.643000000,TEST.L,4473.5,19
2018-02-14D09:01:04.665000000,TEST.L,4473.5,100
2018-02-14D09:01:04.719000000,TEST.L,4474,223
2018-02-14D09:01:04.719000000,TEST.L,4474,66
2018-02-14D09:01:07.321000000,TEST.L,4473,77
2018-02-14D09:01:07.322000000,TEST.L,4473,100
2018-02-14D09:01:07.323000000,TEST.L,4473,59
2018-02-14D09:01:07.328000000,TEST.L,4473,50
2018-02-14D09:01:09.650000000,TEST.L,4474,61
2018-02-14D09:01:09.653000000,TEST.L,4474,230
2018-02-14D09:01:09.678000000,TEST.L,4474,175
2018-02-14D09:01:09.724000000,TEST.L,4474,24
2018-02-14D09:01:15.045000000,TEST.L,4474,17
2018-02-14D09:01:15.047000000,TEST.L,4474,86
2018-02-14D09:01:15.047000000,TEST.L,4474,227
2018-02-14D09:01:20.703000000,TEST.L,4474.5,59
2018-02-14D09:01:20.704000000,TEST.L,4474.5,42
2018-02-14D09:01:20.705000000,TEST.L,4474.5,125
2018-02-14D09:01:20.717000000,TEST.L,4475,153
2018-02-14D09:01:20.719000000,TEST.L,4475,16
2018-02-14D09:01:26.006000000,TEST.L,4475,17
2018-02-14D09:01:33.990000000,TEST.L,4475,100
2018-02-14D09:01:33.990000000,TEST.L,4475,54
2018-02-14D09:01:34.003000000,TEST.L,4475,34
2018-02-14D09:01:34.798000000,TEST.L,4474.5,100
2018-02-14D09:01:34.800000000,TEST.L,4474.5,9
2018-02-14D09:01:34.801000000,TEST.L,4474.5,91
2018-02-14D09:01:36.151000000,TEST.L,4474.5,323
2018-02-14D09:01:37.481000000,TEST.L,4474.5,146
2018-02-14D09:01:39.058000000,TEST.L,4473.5,67
2018-02-14D09:01:39.058000000,TEST.L,4473.5,120
2018-02-14D09:01:39.059000000,TEST.L,4473.5,259
2018-02-14D09:01:39.059000000,TEST.L,4473.5,96
2018-02-14D09:01:39.059000000,TEST.L,4473.5,102
2018-02-14D09:01:39.059000000,TEST.L,4473.5,18
2018-02-14D09:01:39.059000000,TEST.L,4473.5,106
2018-02-14D09:01:39.060000000,TEST.L,4473.5,120
2018-02-14D09:01:39.060000000,TEST.L,4473.5,274
2018-02-14D09:01:39.060000000,TEST.L,4473.5,183
2018-02-14D09:01:39.061000000,TEST.L,4473.5,120
2018-02-14D09:01:39.062000000,TEST.L,4473.5,117
2018-02-14D09:01:39.062000000,TEST.L,4473.5,2
2018-02-14D09:01:39.062000000,TEST.L,4473.5,55
2018-02-14D09:01:39.064000000,TEST.L,4473,129
2018-02-14D09:01:39.078000000,TEST.L,4473,16
2018-02-14D09:01:39.079000000,TEST.L,4472.5,40
2018-02-14D09:01:39.358000000,TEST.L,4471.5,76
2018-02-14D09:01:39.358000000,TEST.L,4471.5,26
2018-02-14D09:01:40.294000000,TEST.L,4471.5,59
2018-02-14D09:01:47.337000000,TEST.L,4471.5,34
2018-02-14D09:01:47.345000000,TEST.L,4471.5,25
2018-02-14D09:01:47.345000000,TEST.L,4471.5,19
2018-02-14D09:01:47.365000000,TEST.L,4471.5,2
2018-02-14D09:01:47.365000000,TEST.L,4471.5,52
2018-02-14D09:01:47.365000000,TEST.L,4471.5,3
2018-02-14D09:01:47.365000000,TEST.L,4471.5,211
2018-02-14D09:01:47.366000000,TEST.L,4471.5,19
2018-02-14D09:01:47.425000000,TEST.L,4471.5,100
2018-02-14D09:01:47.425000000,TEST.L,4471.5,6
2018-02-14D09:01:47.432000000,TEST.L,4471.5,53
2018-02-14D09:01:47.432000000,TEST.L,4472,67
2018-02-14D09:01:47.451000000,TEST.L,4471.5,103
2018-02-14D09:01:52.560000000,TEST.L,4472,139
2018-02-14D09:01:52.561000000,TEST.L,4472,131
2018-02-14D09:01:52.561000000,TEST.L,4472,110
2018-02-14D09:01:52.561000000,TEST.L,4472,95
2018-02-14D09:02:08.005000000,TEST.L,4472,98
2018-02-14D09:02:08.005000000,TEST.L,4472,120
2018-02-14D09:02:08.005000000,TEST.L,4472,48
2018-02-14D09:02:08.006000000,TEST.L,4472,120
2018-02-14D09:02:08.007000000,TEST.L,4472,48
2018-02-14D09:02:08.007000000,TEST.L,4472,120
2018-02-14D09:02:08.007000000,TEST.L,4472,48
2018-02-14D09:02:08.007000000,TEST.L,4472,48
2018-02-14D09:02:08.008000000,TEST.L,4472,59
2018-02-14D09:02:08.177000000,TEST.L,4472,99
2018-02-14D09:02:08.177000000,TEST.L,4472,110
2018-02-14D09:02:08.177000000,TEST.L,4472,11
2018-02-14D09:02:08.186000000,TEST.L,4472,89
2018-02-14D09:02:08.187000000,TEST.L,4472,74
2018-02-14D09:02:08.232000000,TEST.L,4471.5,100
2018-02-14D09:02:10.641000000,TEST.L,4471,175
2018-02-14D09:02:10.641000000,TEST.L,4471,48
2018-02-14D09:02:19.905000000,TEST.L,4471,88
2018-02-14D09:02:19.905000000,TEST.L,4471,12
2018-02-14D09:02:19.905000000,TEST.L,4471,88
2018-02-14D09:02:25.321000000,TEST.L,4470,41
2018-02-14D09:02:25.321000000,TEST.L,4470,100
2018-02-14D09:02:25.321000000,TEST.L,4470,86
2018-02-14D09:02:28.183000000,TEST.L,4469.5,38
2018-02-14D09:02:28.309000000,TEST.L,4469,80
2018-02-14D09:02:36.034000000,TEST.L,4469.5,100
2018-02-14D09:02:36.034000000,TEST.L,4469.5,230
2018-02-14D09:02:36.035000000,TEST.L,4469.5,70
2018-02-14D09:02:36.035000000,TEST.L,4469.5,66
2018-02-14D09:02:36.037000000,TEST.L,4470,26
2018-02-14D09:02:36.037000000,TEST.L,4470,236
2018-02-14D09:02:36.057000000,TEST.L,4470,40
2018-02-14D09:02:36.083000000,TEST.L,4470,60
2018-02-14D09:02:36.083000000,TEST.L,4470,100
2018-02-14D09:02:36.083000000,TEST.L,4469.5,15
2018-02-14D09:02:36.086000000,TEST.L,4470,151
2018-02-14D09:02:36.086000000,TEST.L,4470,52
2018-02-14D09:02:45.727000000,TEST.L,4469.5,110
2018-02-14D09:02:45.728000000,TEST.L,4469.5,98
2018-02-14D09:02:45.728000000,TEST.L,4469.5,120
2018-02-14D09:02:45.730000000,TEST.L,4469.5,120
2018-02-14D09:02:45.730000000,TEST.L,4469.5,98
2018-02-14D09:02:45.732000000,TEST.L,4469.5,120
2018-02-14D09:02:45.732000000,TEST.L,4469.5,65
2018-02-14D09:02:45.739000000,TEST.L,4469,225
2018-02-14D09:02:45.744000000,TEST.L,4469.5,175
2018-02-14D09:02:45.744000000,TEST.L,4469.5,33
2018-02-14D09:02:46.036000000,TEST.L,4468.5,101
2018-02-14D09:02:49.325000000,TEST.L,4468,146
2018-02-14D09:02:57.468000000,TEST.L,4466.5,7
2018-02-14D09:02:57.468000000,TEST.L,4466.5,75
2018-02-14D09:02:58.256000000,TEST.L,4466.5,100
2018-02-14D09:02:58.256000000,TEST.L,4467,63
2018-02-14D09:02:59.688000000,TEST.L,4467,59
2018-02-14D09:02:59.688000000,TEST.L,4467,160
2018-02-14D09:02:59.689000000,TEST.L,4467,103
2018-02-14D09:02:59.689000000,TEST.L,4467,78
2018-02-14D09:02:59.689000000,TEST.L,4467,17
2018-02-14D09:02:59.689000000,TEST.L,4467,226
2018-02-14D09:03:01.102000000,TEST.L,4466.5,100
2018-02-14D09:03:14.237000000,TEST.L,4466,77
2018-02-14D09:03:16.033000000,TEST.L,4465.5,194
2018-02-14D09:03:16.041000000,TEST.L,4465.5,22
2018-02-14D09:03:16.102000000,TEST.L,4465.5,142
2018-02-14D09:03:26.520000000,TEST.L,4465,175
2018-02-14D09:03:26.557000000,TEST.L,4465,100
2018-02-14D09:03:35.086000000,TEST.L,4464.5,138
2018-02-14D09:03:35.086000000,TEST.L,4464.5,62
2018-02-14D09:03:35.106000000,TEST.L,4464.5,120
2018-02-14D09:03:35.106000000,TEST.L,4464.5,107
2018-02-14D09:03:35.106000000,TEST.L,4464.5,8
2018-02-14D09:03:35.107000000,TEST.L,4464.5,54
2018-02-14D09:03:35.107000000,TEST.L,4464.5,218
2018-02-14D09:03:35.107000000,TEST.L,4464.5,8
2018-02-14D09:03:35.109000000,TEST.L,4464.5,112
2018-02-14D09:03:35.109000000,TEST.L,4464.5,226
2018-02-14D09:03:35.109000000,TEST.L,4464.5,120
2018-02-14D09:03:35.110000000,TEST.L,4464.5,14
2018-02-14D09:03:35.110000000,TEST.L,4465,2
2018-02-14D09:03:35.110000000,TEST.L,4465,103
2018-02-14D09:03:35.112000000,TEST.L,4465,100
2018-02-14D09:03:35.112000000,TEST.L,4465,218
2018-02-14D09:03:35.112000000,TEST.L,4465,12
2018-02-14D09:03:35.112000000,TEST.L,4465,100
2018-02-14D09:03:35.112000000,TEST.L,4465,85
2018-02-14D09:03:35.120000000,TEST.L,4465,117
2018-02-14D09:03:36.057000000,TEST.L,4465.5,112
2018-02-14D09:03:36.057000000,TEST.L,4465.5,231
2018-02-14D09:03:36.057000000,TEST.L,4465.5,57
2018-02-14D09:03:36.060000000,TEST.L,4465.5,71
2018-02-14D09:03:36.060000000,TEST.L,4465.5,100
